User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha)
09/09/2024 16:51:42;09/09/2024 16:51:42;36,952424333;-6,087703666;0;0,70;2;1;200;1725893477;197,5;2,8;GPS Fijo (SPS);1;1,6;97;168083456;1;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;5,8;1189,5;0;1189,5;10,96;108,6
09/09/2024 16:51:52;09/09/2024 16:51:52;36,952356333;-6,087729;0;0,93;2;1;200;1725893477;197,8;2,9;GPS Fijo (SPS);1;1,5;99;168165184;-1;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;5,1;1189,6;0;1189,6;10,96;108,6
09/09/2024 16:52:02;09/09/2024 16:52:02;36,952286666;-6,0877555;0;0,95;2;1;200;1725893477;201,4;2,9;GPS Fijo (SPS);1;1,5;99;168271840;1;2;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;5,1;1189,7;0;1189,7;10,96;108,6
09/09/2024 16:52:12;09/09/2024 16:52:12;36,952217833;-6,0877825;0;0,74;2;1;200;1725893477;199,3;2,8;GPS Fijo (SPS);1;1,6;100;168360480;1;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1189,8;0;1189,8;10,96;108,6
09/09/2024 16:52:22;09/09/2024 16:52:22;36,9521505;-6,087809166;0;0,94;2;1;200;1725893537;198,6;2,9;GPS Fijo (SPS);1;1,7;100;168445616;1;2;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1189,9;0;1189,9;10,96;108,6
09/09/2024 16:52:32;09/09/2024 16:52:32;36,952082;-6,087834833;0;0,55;2;1;200;1725893537;193,4;2,9;GPS Fijo (SPS);1;1,4;95;168530224;0;-1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1190,0;0;1190,0;10,96;108,6
09/09/2024 16:52:42;09/09/2024 16:52:42;36,952013333;-6,087861166;0;0,72;2;1;200;1725893537;188,9;2,8;GPS Fijo (SPS);1;1,3;89;168604176;-1;-2;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,2;1190,1;0;1190,1;10,96;108,6
09/09/2024 16:52:52;09/09/2024 16:52:52;36,951947333;-6,087888333;0;0,79;2;1;200;1725893537;199,4;2,8;GPS Fijo (SPS);1;1,6;93;168690448;0;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,1;1190,2;0;1190,2;10,96;108,6
09/09/2024 16:53:02;09/09/2024 16:53:02;36,951880166;-6,087913666;0;0,81;2;1;200;1725893537;198,4;2,9;GPS Fijo (SPS);1;1,4;97;168777088;0;-1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,4;1190,2;0;1190,2;10,96;108,6
09/09/2024 16:53:12;09/09/2024 16:53:12;36,951809666;-6,087939666;0;1,18;2;1;200;1725893582;192,1;2,8;GPS Fijo (SPS);1;2,1;95;168872848;0;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,3;1190,3;0;1190,3;10,96;108,6
09/09/2024 16:53:22;09/09/2024 16:53:22;36,951742333;-6,087966833;0;0,79;2;1;200;1725893582;200,2;2,9;GPS Fijo (SPS);1;1,5;91;168971280;-1;0;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;4,1;1190,4;0;1190,4;10,97;108,6
09/09/2024 16:53:32;09/09/2024 16:53:32;36,951675166;-6,087992333;0;0,75;2;1;200;1725893582;198,1;2,9;GPS Fijo (SPS);1;1,6;96;169046736;0;0;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,7;1190,5;0;1190,5;10,97;108,6
09/09/2024 16:53:42;09/09/2024 16:53:42;36,951607;-6,088017666;0;0,90;2;1;200;1725893582;196,9;2,9;GPS Fijo (SPS);1;2,0;104;169146160;1;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,2;1190,6;0;1190,6;10,97;108,6
09/09/2024 16:53:52;09/09/2024 16:53:52;36,951539666;-6,088043333;0;0,86;2;1;200;1725893627;196,2;2,8;GPS Fijo (SPS);1;2,0;96;169251008;0;0;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;4,1;1190,7;0;1190,7;10,97;108,6
09/09/2024 16:54:02;09/09/2024 16:54:02;36,951470166;-6,0880705;0;0,88;2;1;200;1725893627;199,4;2,9;GPS Fijo (SPS);1;1,6;103;169346352;-1;0;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;4,5;1190,8;0;1190,8;10,97;108,6
09/09/2024 16:54:12;09/09/2024 16:54:12;36,951398833;-6,088098;0;0,77;2;1;200;1725893627;196,8;2,8;GPS Fijo (SPS);1;1,8;96;169462528;0;2;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1190,9;0;1190,9;10,97;108,6
09/09/2024 16:54:22;09/09/2024 16:54:22;36,951330833;-6,088125666;0;0,92;2;1;200;1725893627;205,3;2,8;GPS Fijo (SPS);1;2,3;98;169599824;0;-1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;4,6;1191,0;0;1191,0;10,97;108,6
09/09/2024 16:54:32;09/09/2024 16:54:32;36,951262833;-6,088150166;0;0,87;2;1;200;1725893627;195,1;2,8;GPS Fijo (SPS);1;2,4;104;169716544;-4;-1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;5,2;1191,2;0;1191,2;10,97;108,6
09/09/2024 16:54:42;09/09/2024 16:54:42;36,951224666;-6,088164333;0;0,80;2;1;200;1725893627;195,9;1,3;GPS Fijo (SPS);1;2,6;103;169840944;0;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;4,8;1191,3;0;1191,3;10,97;108,6
09/09/2024 16:54:52;09/09/2024 16:54:52;36,951236166;-6,088160333;0;0,75;2;1;200;1725893687;20,6;1,5;GPS Fijo (SPS);1;2,6;99;170006000;2;0;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;5,6;1191,4;0;1191,4;10,97;108,6
09/09/2024 16:55:02;09/09/2024 16:55:02;36,951272166;-6,088145;0;0,68;2;1;200;1725893687;15,2;1,5;GPS Fijo (SPS);1;2,5;100;170149184;1;1;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;6,3;1191,6;0;1191,6;10,97;108,6
09/09/2024 16:55:12;09/09/2024 16:55:12;36,951233666;-6,088150166;0;0,62;2;1;200;1725893687;170,4;4,0;GPS Fijo (SPS);1;0,2;101;170186864;-4;0;1;14;1;1;9;712;322,2;Encendido;Encendido;Conectado, trabajando;0;12;6,2;1191,7;0;1191,7;10,98;108,6
09/09/2024 16:55:22;09/09/2024 16:55:22;36,951233166;-6,088071666;0;0,54;2;1;200;1725893687;59,2;3,2;GPS Fijo (SPS);1;0,0;0;170193344;2;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,9;1191,7;0;1191,7;10,98;108,6
09/09/2024 16:55:32;09/09/2024 16:55:32;36,951288;-6,0879595;0;0,60;2;1;200;1725893687;54,9;4,7;GPS Fijo (SPS);1;0,0;0;170193344;-1;-2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,9;1191,7;0;1191,7;10,98;108,6
09/09/2024 16:55:42;09/09/2024 16:55:42;36,951357333;-6,087843666;0;0,59;2;1;200;1725893732;49,9;3,9;GPS Fijo (SPS);1;0,0;0;170193344;0;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1191,7;0;1191,7;10,98;108,6
09/09/2024 16:55:52;09/09/2024 16:55:52;36,951420666;-6,087816666;0;0,75;2;1;200;1725893732;16,8;1,1;GPS Fijo (SPS);1;0,0;0;170193344;1;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1191,7;0;1191,7;10,98;108,6
09/09/2024 16:56:02;09/09/2024 16:56:02;36,951449333;-6,087807166;0;0,68;2;1;200;1725893732;18,3;1,2;GPS Fijo (SPS);1;0,0;0;170193344;-3;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1191,7;0;1191,7;10,98;108,6
09/09/2024 16:56:12;09/09/2024 16:56:12;36,9514775;-6,0877975;0;0,83;2;1;200;1725893732;11,9;1,3;GPS Fijo (SPS);1;0,0;7;170193344;-1;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1191,7;0;1191,7;10,98;108,5
09/09/2024 16:56:22;09/09/2024 16:56:22;36,951525833;-6,087778333;0;1,18;2;1;200;1725893777;15,1;2,3;GPS Fijo (SPS);1;0,3;108;170199104;0;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1191,7;0;1191,7;10,98;108,5
09/09/2024 16:56:32;09/09/2024 16:56:32;36,951586833;-6,087754333;0;1,16;2;1;200;1725893777;16,8;2,8;GPS Fijo (SPS);1;0,6;109;170228832;0;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;1,2;1191,7;0;1191,7;10,98;108,5
09/09/2024 16:56:42;09/09/2024 16:56:42;36,951657833;-6,087725166;0;1,35;2;1;200;1725893777;18,4;3,0;GPS Fijo (SPS);1;1,5;107;170296032;-2;-3;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;1,2;1191,8;0;1191,8;10,98;108,5
09/09/2024 16:56:52;09/09/2024 16:56:52;36,951724333;-6,087699166;0;0,71;2;1;200;1725893777;18,1;2,9;GPS Fijo (SPS);1;2,0;107;170397760;-1;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;3,7;1191,8;0;1191,8;10,98;108,5
09/09/2024 16:57:02;09/09/2024 16:57:02;36,951793;-6,087673;0;0,76;2;1;200;1725893777;19,9;2,8;GPS Fijo (SPS);1;2,1;109;170521888;1;2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;7,0;1192,0;0;1192,0;10,98;108,5
09/09/2024 16:57:12;09/09/2024 16:57:12;36,951861333;-6,087647166;0;0,82;2;1;200;1725893777;17,9;2,8;GPS Fijo (SPS);1;2,4;111;170644768;-1;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;6,5;1192,1;0;1192,1;10,98;108,5
09/09/2024 16:57:22;09/09/2024 16:57:22;36,9519285;-6,087622;0;0,75;2;1;200;1725893837;16,8;2,9;GPS Fijo (SPS);1;2,2;110;170770192;0;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;5,3;1192,2;0;1192,2;10,98;108,5
09/09/2024 16:57:32;09/09/2024 16:57:32;36,9519965;-6,087596166;0;0,89;2;1;200;1725893837;13,4;2,8;GPS Fijo (SPS);1;1,6;108;170874368;0;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1192,3;0;1192,3;10,99;108,5
09/09/2024 16:57:42;09/09/2024 16:57:42;36,952064833;-6,0875695;0;0,76;2;1;200;1725893837;19,8;2,8;GPS Fijo (SPS);1;1,9;105;170969248;1;2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1192,4;0;1192,4;10,99;108,5
09/09/2024 16:57:52;09/09/2024 16:57:52;36,952131833;-6,087544666;0;0,97;2;1;200;1725893837;15,3;2,8;GPS Fijo (SPS);1;2,0;109;171076976;1;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,0;1192,5;0;1192,5;10,99;108,5
09/09/2024 16:58:02;09/09/2024 16:58:02;36,9522;-6,0875175;0;0,82;2;1;200;1725893837;21,3;2,8;GPS Fijo (SPS);1;1,8;110;171171024;2;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1192,6;0;1192,6;10,99;108,5
09/09/2024 16:58:11;09/09/2024 16:58:11;36,9522665;-6,087493;0;0,67;2;1;200;1725893882;12,7;2,8;GPS Fijo (SPS);1;1,4;109;171263424;-2;-2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1192,7;0;1192,7;10,99;108,5
09/09/2024 16:58:21;09/09/2024 16:58:21;36,952334166;-6,087466333;0;0,76;2;1;200;1725893882;13,8;2,9;GPS Fijo (SPS);1;1,5;109;171366976;-2;-2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;3,8;1192,8;0;1192,8;10,99;108,5
09/09/2024 16:58:31;09/09/2024 16:58:31;36,952405333;-6,0874385;0;0,76;2;1;200;1725893882;17,4;3,0;GPS Fijo (SPS);1;1,7;109;171455344;2;2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1192,9;0;1192,9;10,99;108,5
09/09/2024 16:58:41;09/09/2024 16:58:41;36,952473833;-6,087412333;0;0,77;2;1;200;1725893882;12,0;2,9;GPS Fijo (SPS);1;1,6;109;171547088;-1;2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;3,8;1193,0;0;1193,0;10,99;108,5
09/09/2024 16:58:52;09/09/2024 16:58:52;36,952546833;-6,087385333;0;0,74;2;1;200;1725893927;17,4;2,9;GPS Fijo (SPS);1;1,9;109;171655040;-1;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,1;1193,1;0;1193,1;10,99;108,5
09/09/2024 16:59:02;09/09/2024 16:59:02;36,952599666;-6,0873645;0;0,65;2;1;200;1725893927;11,1;1,4;GPS Fijo (SPS);1;2,0;106;171789744;1;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,9;1193,2;0;1193,2;10,99;108,5
09/09/2024 16:59:11;09/09/2024 16:59:11;36,952621666;-6,087354666;0;0,60;2;1;200;1725893927;216,0;1,1;GPS Fijo (SPS);1;1,8;101;171887904;-2;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, parado;0;12;4,2;1193,3;0;1193,3;11,00;108,5
09/09/2024 16:59:21;09/09/2024 16:59:21;36,9525795;-6,0873735;0;0,71;2;1;200;1725893927;193,1;1,9;GPS Fijo (SPS);1;1,6;103;171997360;0;-2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1193,5;0;1193,5;11,00;108,5
09/09/2024 16:59:32;09/09/2024 16:59:32;36,9525555;-6,087384333;0;0,92;2;1;200;1725893927;0,0;0,0;GPS Fijo (SPS);1;0,3;107;172058624;0;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, parado;0;12;3,9;1193,5;0;1193,5;11,00;108,5
09/09/2024 16:59:42;09/09/2024 16:59:42;36,952611166;-6,087350333;0;0,56;2;1;200;1725893927;11,7;3,8;GPS Fijo (SPS);1;0,0;0;172062832;-1;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 16:59:52;09/09/2024 16:59:52;36,952702166;-6,087402333;0;0,76;2;1;200;1725893987;314,2;4,5;GPS Fijo (SPS);1;0,0;0;172062832;1;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 17:00:03;09/09/2024 17:00:03;36,952731166;-6,087562333;0;0,75;2;1;200;1725893987;254,4;5,2;GPS Fijo (SPS);1;0,0;0;172062832;0;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 17:00:13;09/09/2024 17:00:13;36,952697833;-6,087575166;0;0,64;2;1;200;1725893987;18,5;1,2;GPS Fijo (SPS);1;0,0;0;172062832;3;-1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, parado;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 17:00:23;09/09/2024 17:00:23;36,952695166;-6,087577833;0;0,44;2;1;200;1725893987;208,5;1,3;GPS Fijo (SPS);1;0,0;0;172062832;0;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 17:00:32;09/09/2024 17:00:32;36,952660166;-6,087589833;0;0,93;2;1;200;1725894032;202,2;1,8;GPS Fijo (SPS);1;0,0;7;172062832;0;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 17:00:43;09/09/2024 17:00:43;36,952601166;-6,087612333;0;0,73;2;1;200;1725894032;198,1;3,2;GPS Fijo (SPS);1;0,0;106;172062832;-1;1;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1193,5;0;1193,5;11,00;108,5
09/09/2024 17:00:53;09/09/2024 17:00:53;36,952526166;-6,0876405;0;0,86;2;1;200;1725894032;191,9;3,1;GPS Fijo (SPS);1;1,3;100;172119664;1;2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;1,0;1193,6;0;1193,6;11,00;108,5
09/09/2024 17:01:03;09/09/2024 17:01:03;36,952459;-6,087667;0;0,75;2;1;200;1725894032;198,2;2,7;GPS Fijo (SPS);1;1,3;99;172192448;0;2;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,5;1193,7;0;1193,7;11,00;108,5
09/09/2024 17:01:13;09/09/2024 17:01:13;36,9523945;-6,087692;0;0,94;2;1;200;1725894032;192,8;2,8;GPS Fijo (SPS);1;1,9;98;172290928;-1;0;1;14;1;1;9;712;322,3;Encendido;Encendido;Conectado, trabajando;0;12;4,5;1193,8;0;1193,8;11,01;108,5
09/09/2024 17:01:23;09/09/2024 17:01:23;36,952325666;-6,087718166;0;0,84;2;1;200;1725894077;200,8;3,0;GPS Fijo (SPS);1;1,7;97;172407280;-1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;6,2;1193,9;0;1193,9;11,01;108,5
09/09/2024 17:01:32;09/09/2024 17:01:32;36,9522575;-6,087744166;0;0,79;2;1;200;1725894077;200,7;3,0;GPS Fijo (SPS);1;1,3;99;172502640;-1;-1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;5,2;1194,0;0;1194,0;11,01;108,5
09/09/2024 17:01:42;09/09/2024 17:01:42;36,9521885;-6,087770833;0;0,67;2;1;200;1725894077;199,1;2,9;GPS Fijo (SPS);1;1,6;101;172583616;-2;-1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,3;1194,1;0;1194,1;11,01;108,5
09/09/2024 17:01:52;09/09/2024 17:01:52;36,9521185;-6,087797166;0;0,60;2;1;200;1725894077;196,3;2,9;GPS Fijo (SPS);1;1,4;99;172672768;0;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,6;1194,1;0;1194,1;11,01;108,5
09/09/2024 17:02:02;09/09/2024 17:02:02;36,952057666;-6,0878195;0;0,68;2;1;200;1725894077;196,9;2,7;GPS Fijo (SPS);1;1,4;102;172743744;-1;-1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,4;1194,2;0;1194,2;11,01;108,5
09/09/2024 17:02:12;09/09/2024 17:02:12;36,951993;-6,087845166;0;0,82;2;1;200;1725894077;203,6;2,8;GPS Fijo (SPS);1;1,4;98;172822032;0;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,1;1194,3;0;1194,3;11,01;108,5
09/09/2024 17:02:22;09/09/2024 17:02:22;36,9519275;-6,087869666;0;0,91;2;1;200;1725894137;197,3;2,7;GPS Fijo (SPS);1;1,4;101;172915056;0;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,4;1194,4;0;1194,4;11,01;108,5
09/09/2024 17:02:32;09/09/2024 17:02:32;36,9518635;-6,087893166;0;1,00;2;1;200;1725894137;199,2;2,8;GPS Fijo (SPS);1;1,2;97;172988512;-1;-2;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,0;1194,4;0;1194,4;11,01;108,5
09/09/2024 17:02:42;09/09/2024 17:02:42;36,951798833;-6,087918;0;0,69;2;1;200;1725894137;203,1;2,7;GPS Fijo (SPS);1;1,9;99;173063360;0;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,0;1194,5;0;1194,5;11,01;108,5
09/09/2024 17:02:52;09/09/2024 17:02:52;36,951731666;-6,087943333;0;0,77;2;1;200;1725894137;195,0;2,6;GPS Fijo (SPS);1;1,5;99;173164016;0;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,1;1194,6;0;1194,6;11,01;108,5
09/09/2024 17:03:02;09/09/2024 17:03:02;36,951666666;-6,0879695;0;1,09;2;1;200;1725894137;200,0;2,7;GPS Fijo (SPS);1;1,7;90;173252208;0;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,1;1194,7;0;1194,7;11,01;108,5
09/09/2024 17:03:12;09/09/2024 17:03:12;36,951603;-6,087993666;0;0,82;2;1;200;1725894182;191,3;2,7;GPS Fijo (SPS);1;1,4;95;173334224;2;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,1;1194,8;0;1194,8;11,02;108,5
09/09/2024 17:03:22;09/09/2024 17:03:22;36,951538666;-6,088018666;0;0,67;2;1;200;1725894182;201,8;2,7;GPS Fijo (SPS);1;1,9;99;173424400;0;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;3,9;1194,9;0;1194,9;11,02;108,5
09/09/2024 17:03:32;09/09/2024 17:03:32;36,951474333;-6,088044;0;0,74;2;1;200;1725894182;196,3;2,7;GPS Fijo (SPS);1;1,8;102;173525824;0;-2;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,6;1195,0;0;1195,0;11,02;108,5
09/09/2024 17:03:42;09/09/2024 17:03:42;36,951410166;-6,08807;0;0,82;2;1;200;1725894182;202,8;3,0;GPS Fijo (SPS);;;;;;;;;;;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,4;1195,1;0;1195,1;11,02;108,5
09/09/2024 17:03:52;09/09/2024 17:03:52;36,951338;-6,088097166;0;0,90;2;1;200;1725894227;200,8;2,9;GPS Fijo (SPS);;;;;;;;;;;9;712;322,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;
09/09/2024 17:04:02;09/09/2024 17:04:02;36,951283833;-6,088117833;0;0,97;2;1;200;1725894227;204,1;1,2;GPS Fijo (SPS);1;1,9;97;173863168;-3;-1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, parado;0;12;4,1;1195,3;0;1195,3;11,02;108,5
09/09/2024 17:04:12;09/09/2024 17:04:12;36,9512545;-6,088128166;0;0,68;2;1;200;1725894227;193,2;1,3;GPS Fijo (SPS);1;1,9;98;173980592;-1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,7;1195,4;0;1195,4;11,02;108,5
09/09/2024 17:04:23;09/09/2024 17:04:23;36,951274166;-6,088120333;0;0,86;2;1;200;1725894227;12,4;2,0;GPS Fijo (SPS);1;2,1;92;174115136;-1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;5,7;1195,6;0;1195,6;11,02;108,5
09/09/2024 17:04:33;09/09/2024 17:04:33;36,951299;-6,088108166;0;0,94;2;1;200;1725894227;0,0;0,0;GPS Fijo (SPS);1;0,9;98;174248320;-1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, parado;0;12;7,0;1195,7;0;1195,7;11,02;108,5
09/09/2024 17:04:43;09/09/2024 17:04:43;36,951233166;-6,088100333;0;0,54;2;1;200;1725894227;138,7;3,3;GPS Fijo (SPS);1;0,0;0;174264464;1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;7,0;1195,7;0;1195,7;11,02;108,5
09/09/2024 17:04:53;09/09/2024 17:04:53;36,951251333;-6,088025;0;0,60;2;1;200;1725894287;52,1;3,6;GPS Fijo (SPS);1;0,0;0;174264464;-2;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;0,9;1195,7;0;1195,7;11,02;108,5
09/09/2024 17:05:03;09/09/2024 17:05:03;36,951328666;-6,087879166;0;1,07;2;1;200;1725894287;52,5;5,8;GPS Fijo (SPS);1;0,0;0;174264464;0;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;0,9;1195,7;0;1195,7;11,02;108,5
09/09/2024 17:05:13;09/09/2024 17:05:13;36,951379333;-6,087847833;0;0,61;2;1;200;1725894287;11,9;1,1;GPS Fijo (SPS);1;0,0;0;174264464;0;-3;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, parado;0;12;0,0;1195,7;0;1195,7;11,02;108,5
09/09/2024 17:05:23;09/09/2024 17:05:23;36,951410666;-6,087833833;0;0,78;2;1;200;1725894287;23,6;1,6;GPS Fijo (SPS);1;0,0;0;174264464;-2;-1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1195,7;0;1195,7;11,02;108,5
09/09/2024 17:05:33;09/09/2024 17:05:33;36,9514545;-6,087817333;0;0,70;2;1;200;1725894332;13,8;2,0;GPS Fijo (SPS);1;0,0;8;174264464;0;2;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;0,0;1195,7;0;1195,7;11,03;108,4
09/09/2024 17:05:43;09/09/2024 17:05:43;36,951503333;-6,0877975;0;1,04;2;1;200;1725894332;16,9;2,1;GPS Fijo (SPS);1;0,6;105;174298912;-1;1;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;1,4;1195,8;0;1195,8;11,03;108,4
09/09/2024 17:05:53;09/09/2024 17:05:53;36,951555333;-6,087778333;0;0,77;2;1;200;1725894332;18,7;2,2;GPS Fijo (SPS);1;1,1;99;174358224;-1;-2;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;1,6;1195,8;0;1195,8;11,03;108,4
09/09/2024 17:06:03;09/09/2024 17:06:03;36,951616833;-6,087753;0;0,57;2;1;200;1725894332;12,5;2,8;GPS Fijo (SPS);1;1,8;103;174446528;1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;1,6;1195,9;0;1195,9;11,03;108,4
09/09/2024 17:06:13;09/09/2024 17:06:13;36,951683666;-6,087727833;0;0,79;2;1;200;1725894332;21,8;2,8;GPS Fijo (SPS);1;1,5;108;174534720;-1;0;1;14;1;1;9;712;322,4;Encendido;Encendido;Conectado, trabajando;0;12;4,9;1196,0;0;1196,0;11,03;108,4
